2023-04-12 16:17:12,555 INFO  Logger.cs: 70 - 
2023-04-12 16:56:56,962 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J2.STEP-1
2023-04-12 16:56:56,962 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J5.STEP-1
2023-04-12 16:56:56,965 INFO  ExportHelperExtension.cs: 1136 - Found 39 in J5.STEP-1
2023-04-12 16:56:56,965 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J5.STEP-1
2023-04-12 16:56:56,966 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J1.STEP-1
2023-04-12 16:56:56,966 INFO  ExportHelperExtension.cs: 1136 - Found 41 in J1.STEP-1
2023-04-12 16:56:56,966 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J1.STEP-1
2023-04-12 16:56:56,967 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J6.STEP-1
2023-04-12 16:56:56,967 INFO  ExportHelperExtension.cs: 1136 - Found 40 in J6.STEP-1
2023-04-12 16:56:56,968 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J6.STEP-1
2023-04-12 16:56:56,968 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J3.STEP-1
2023-04-12 16:56:56,968 INFO  ExportHelperExtension.cs: 1136 - Found 39 in J3.STEP-1
2023-04-12 16:56:56,969 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J3.STEP-1
2023-04-12 16:56:56,969 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Tool head.STEP-1
2023-04-12 16:56:56,970 INFO  ExportHelperExtension.cs: 1136 - Found 38 in Tool head.STEP-1
2023-04-12 16:56:56,970 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Tool head.STEP-1
2023-04-12 16:56:56,970 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from End Effector-1
2023-04-12 16:56:56,971 INFO  ExportHelperExtension.cs: 1136 - Found 43 in End Effector-1
2023-04-12 16:56:56,975 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in End Effector-1
2023-04-12 16:56:56,975 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J4.STEP-1
2023-04-12 16:56:56,976 INFO  ExportHelperExtension.cs: 1136 - Found 40 in J4.STEP-1
2023-04-12 16:56:56,976 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J4.STEP-1
2023-04-12 16:56:57,491 INFO  SwAddin.cs: 339 - Loading config tree
2023-04-12 16:56:57,497 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-04-12 16:56:57,502 INFO  SwAddin.cs: 344 - Showing property manager
2023-04-12 16:57:19,187 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-04-12 16:57:28,905 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-04-12 16:58:23,371 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-04-12 16:59:03,453 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-04-12 16:59:13,330 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-04-12 17:00:13,252 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2023-04-12 17:00:14,143 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-04-12 17:03:32,601 INFO  SwAddin.cs: 294 - Assembly export called for file xArm6(XI1300).SLDASM
2023-04-12 17:03:32,602 INFO  SwAddin.cs: 299 - Save is required
2023-04-12 17:03:32,602 INFO  SwAddin.cs: 313 - Saving assembly
2023-04-12 17:03:33,543 INFO  SwAddin.cs: 316 - Opening property manager
2023-04-12 17:03:33,544 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from xArm6(XI1300).SLDASM
2023-04-12 17:03:33,546 INFO  ExportHelperExtension.cs: 1136 - Found 68 in xArm6(XI1300).SLDASM
2023-04-12 17:03:33,547 INFO  ExportHelperExtension.cs: 1145 - Found 9 features of type [CoordSys] in xArm6(XI1300).SLDASM
2023-04-12 17:03:33,547 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-04-12 17:03:33,548 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2023-04-12 17:03:33,549 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J2.STEP-1
2023-04-12 17:03:33,550 INFO  ExportHelperExtension.cs: 1136 - Found 39 in J2.STEP-1
2023-04-12 17:03:33,551 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in J2.STEP-1
2023-04-12 17:03:33,556 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J5.STEP-1
2023-04-12 17:03:33,595 INFO  ExportHelperExtension.cs: 1136 - Found 39 in J5.STEP-1
2023-04-12 17:03:33,596 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in J5.STEP-1
2023-04-12 17:03:33,597 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J1.STEP-1
2023-04-12 17:03:33,598 INFO  ExportHelperExtension.cs: 1136 - Found 41 in J1.STEP-1
2023-04-12 17:03:33,601 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [CoordSys] in J1.STEP-1
2023-04-12 17:03:33,602 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J6.STEP-1
2023-04-12 17:03:33,604 INFO  ExportHelperExtension.cs: 1136 - Found 40 in J6.STEP-1
2023-04-12 17:03:33,605 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in J6.STEP-1
2023-04-12 17:03:33,605 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J3.STEP-1
2023-04-12 17:03:33,606 INFO  ExportHelperExtension.cs: 1136 - Found 39 in J3.STEP-1
2023-04-12 17:03:33,607 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in J3.STEP-1
2023-04-12 17:03:33,607 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Tool head.STEP-1
2023-04-12 17:03:33,608 INFO  ExportHelperExtension.cs: 1136 - Found 38 in Tool head.STEP-1
2023-04-12 17:03:33,609 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Tool head.STEP-1
2023-04-12 17:03:33,609 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from End Effector-1
2023-04-12 17:03:33,610 INFO  ExportHelperExtension.cs: 1136 - Found 43 in End Effector-1
2023-04-12 17:03:33,615 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in End Effector-1
2023-04-12 17:03:33,616 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J4.STEP-1
2023-04-12 17:03:33,617 INFO  ExportHelperExtension.cs: 1136 - Found 40 in J4.STEP-1
2023-04-12 17:03:33,618 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in J4.STEP-1
2023-04-12 17:03:33,619 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from xArm6(XI1300).SLDASM
2023-04-12 17:03:33,620 INFO  ExportHelperExtension.cs: 1136 - Found 68 in xArm6(XI1300).SLDASM
2023-04-12 17:03:33,621 INFO  ExportHelperExtension.cs: 1145 - Found 8 features of type [RefAxis] in xArm6(XI1300).SLDASM
2023-04-12 17:03:33,622 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-04-12 17:03:33,622 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2023-04-12 17:03:33,623 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J2.STEP-1
2023-04-12 17:03:33,623 INFO  ExportHelperExtension.cs: 1136 - Found 39 in J2.STEP-1
2023-04-12 17:03:33,624 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J2.STEP-1
2023-04-12 17:03:33,625 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J5.STEP-1
2023-04-12 17:03:33,626 INFO  ExportHelperExtension.cs: 1136 - Found 39 in J5.STEP-1
2023-04-12 17:03:33,627 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J5.STEP-1
2023-04-12 17:03:33,629 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J1.STEP-1
2023-04-12 17:03:33,630 INFO  ExportHelperExtension.cs: 1136 - Found 41 in J1.STEP-1
2023-04-12 17:03:33,631 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J1.STEP-1
2023-04-12 17:03:33,632 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J6.STEP-1
2023-04-12 17:03:33,632 INFO  ExportHelperExtension.cs: 1136 - Found 40 in J6.STEP-1
2023-04-12 17:03:33,633 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J6.STEP-1
2023-04-12 17:03:33,633 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J3.STEP-1
2023-04-12 17:03:33,634 INFO  ExportHelperExtension.cs: 1136 - Found 39 in J3.STEP-1
2023-04-12 17:03:33,635 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J3.STEP-1
2023-04-12 17:03:33,635 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Tool head.STEP-1
2023-04-12 17:03:33,636 INFO  ExportHelperExtension.cs: 1136 - Found 38 in Tool head.STEP-1
2023-04-12 17:03:33,637 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Tool head.STEP-1
2023-04-12 17:03:33,638 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from End Effector-1
2023-04-12 17:03:33,638 INFO  ExportHelperExtension.cs: 1136 - Found 43 in End Effector-1
2023-04-12 17:03:33,639 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in End Effector-1
2023-04-12 17:03:33,640 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J4.STEP-1
2023-04-12 17:03:33,641 INFO  ExportHelperExtension.cs: 1136 - Found 40 in J4.STEP-1
2023-04-12 17:03:33,641 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J4.STEP-1
2023-04-12 17:03:34,118 INFO  SwAddin.cs: 339 - Loading config tree
2023-04-12 17:03:34,120 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-04-12 17:03:34,123 INFO  SwAddin.cs: 344 - Showing property manager
2023-04-12 17:03:43,922 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-04-12 17:04:24,076 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2023-04-12 17:04:24,223 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-04-12 17:04:40,973 INFO  SwAddin.cs: 294 - Assembly export called for file xArm6(XI1300).SLDASM
2023-04-12 17:04:42,273 INFO  SwAddin.cs: 313 - Saving assembly
2023-04-12 17:04:42,772 INFO  SwAddin.cs: 316 - Opening property manager
2023-04-12 17:04:42,773 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from xArm6(XI1300).SLDASM
2023-04-12 17:04:42,774 INFO  ExportHelperExtension.cs: 1136 - Found 68 in xArm6(XI1300).SLDASM
2023-04-12 17:04:42,775 INFO  ExportHelperExtension.cs: 1145 - Found 9 features of type [CoordSys] in xArm6(XI1300).SLDASM
2023-04-12 17:04:42,776 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-04-12 17:04:42,777 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2023-04-12 17:04:42,778 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J2.STEP-1
2023-04-12 17:04:42,779 INFO  ExportHelperExtension.cs: 1136 - Found 39 in J2.STEP-1
2023-04-12 17:04:42,780 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in J2.STEP-1
2023-04-12 17:04:42,781 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J5.STEP-1
2023-04-12 17:04:42,782 INFO  ExportHelperExtension.cs: 1136 - Found 39 in J5.STEP-1
2023-04-12 17:04:42,783 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in J5.STEP-1
2023-04-12 17:04:42,784 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J1.STEP-1
2023-04-12 17:04:42,785 INFO  ExportHelperExtension.cs: 1136 - Found 41 in J1.STEP-1
2023-04-12 17:04:42,785 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [CoordSys] in J1.STEP-1
2023-04-12 17:04:42,786 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J6.STEP-1
2023-04-12 17:04:42,787 INFO  ExportHelperExtension.cs: 1136 - Found 40 in J6.STEP-1
2023-04-12 17:04:42,787 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in J6.STEP-1
2023-04-12 17:04:42,788 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J3.STEP-1
2023-04-12 17:04:42,789 INFO  ExportHelperExtension.cs: 1136 - Found 39 in J3.STEP-1
2023-04-12 17:04:42,790 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in J3.STEP-1
2023-04-12 17:04:42,790 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Tool head.STEP-1
2023-04-12 17:04:42,791 INFO  ExportHelperExtension.cs: 1136 - Found 38 in Tool head.STEP-1
2023-04-12 17:04:42,792 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Tool head.STEP-1
2023-04-12 17:04:42,793 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from End Effector-1
2023-04-12 17:04:42,794 INFO  ExportHelperExtension.cs: 1136 - Found 43 in End Effector-1
2023-04-12 17:04:42,794 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in End Effector-1
2023-04-12 17:04:42,801 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J4.STEP-1
2023-04-12 17:04:42,802 INFO  ExportHelperExtension.cs: 1136 - Found 40 in J4.STEP-1
2023-04-12 17:04:42,803 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in J4.STEP-1
2023-04-12 17:04:42,804 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from xArm6(XI1300).SLDASM
2023-04-12 17:04:42,805 INFO  ExportHelperExtension.cs: 1136 - Found 68 in xArm6(XI1300).SLDASM
2023-04-12 17:04:42,806 INFO  ExportHelperExtension.cs: 1145 - Found 8 features of type [RefAxis] in xArm6(XI1300).SLDASM
2023-04-12 17:04:42,807 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-04-12 17:04:42,808 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2023-04-12 17:04:42,809 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J2.STEP-1
2023-04-12 17:04:42,809 INFO  ExportHelperExtension.cs: 1136 - Found 39 in J2.STEP-1
2023-04-12 17:04:42,810 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J2.STEP-1
2023-04-12 17:04:42,811 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J5.STEP-1
2023-04-12 17:04:42,812 INFO  ExportHelperExtension.cs: 1136 - Found 39 in J5.STEP-1
2023-04-12 17:04:42,813 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J5.STEP-1
2023-04-12 17:04:42,814 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J1.STEP-1
2023-04-12 17:04:42,815 INFO  ExportHelperExtension.cs: 1136 - Found 41 in J1.STEP-1
2023-04-12 17:04:42,816 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J1.STEP-1
2023-04-12 17:04:42,820 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J6.STEP-1
2023-04-12 17:04:42,832 INFO  ExportHelperExtension.cs: 1136 - Found 40 in J6.STEP-1
2023-04-12 17:04:42,833 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J6.STEP-1
2023-04-12 17:04:42,834 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J3.STEP-1
2023-04-12 17:04:42,858 INFO  ExportHelperExtension.cs: 1136 - Found 39 in J3.STEP-1
2023-04-12 17:04:42,862 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J3.STEP-1
2023-04-12 17:04:42,865 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Tool head.STEP-1
2023-04-12 17:04:42,867 INFO  ExportHelperExtension.cs: 1136 - Found 38 in Tool head.STEP-1
2023-04-12 17:04:42,868 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Tool head.STEP-1
2023-04-12 17:04:42,869 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from End Effector-1
2023-04-12 17:04:42,870 INFO  ExportHelperExtension.cs: 1136 - Found 43 in End Effector-1
2023-04-12 17:04:42,871 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in End Effector-1
2023-04-12 17:04:42,872 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J4.STEP-1
2023-04-12 17:04:42,873 INFO  ExportHelperExtension.cs: 1136 - Found 40 in J4.STEP-1
2023-04-12 17:04:42,874 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J4.STEP-1
2023-04-12 17:04:42,959 INFO  SwAddin.cs: 339 - Loading config tree
2023-04-12 17:04:42,962 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-04-12 17:04:42,966 INFO  SwAddin.cs: 344 - Showing property manager
2023-04-12 17:05:05,933 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-04-12 17:05:33,420 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-04-12 17:06:12,586 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-04-12 17:06:14,184 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-04-12 17:06:34,907 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-04-12 17:06:50,779 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-04-12 17:06:54,278 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-04-12 17:07:09,963 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-04-12 17:07:28,490 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-04-12 17:07:35,581 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-04-12 17:07:57,589 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-04-12 17:08:22,584 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-04-12 17:08:55,735 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-04-12 17:08:58,198 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-04-12 17:09:11,371 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-04-12 17:09:16,731 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-04-12 17:09:38,659 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-04-12 17:09:42,483 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-04-12 17:09:54,508 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
